question,question_id,question_source,answers,prompt,sample_id,model_output,parsed_answer
What was the profession of Loretta Lynn's father?,7,www.jetpunk.com,"['coalmining', 'environmental impacts of coal mining', 'Coalminer', 'coal mining', 'Surface coal mine', 'Underground coal mine', 'deep mine', 'underground coal mine', 'Deep mine', 'opencast coal mining', 'coal production', 'surface coal mine', 'Coal production', 'Coal mined', 'coal mined', 'Coal-mine', 'Coalworks', 'coal mines', 'Coal Mining', 'Coal mine', 'Coal-mining', 'colliery', 'highwall', 'Coal mines', 'Highwall', 'underground coal mining', 'coal extraction', 'Coal mining', 'Mining coal', 'opencast coalmine', 'Environmental impact of coal mining', 'Coal field', 'Coal seams', 'coal seams', 'Colliery', 'Environmental impacts of coal mining', 'coal field', 'coalminer', 'Coal miner', 'Opencast coal mining', 'Coalmining', 'Coal seam', 'Coalmine', 'coal mine', 'Coal pit', 'collieries', 'mining coal', 'Collieries', 'environmental impact of coal mining', 'Coal-miner', 'Underground coal mining', 'Opencast coalmine', 'coal miner', 'coal seam', 'coal pit', 'Coal Miner', 'coalworks', 'coalmine', 'Coal extraction']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: What was the profession of Loretta Lynn's father?",3,"Coal miner.

{""answer"": ""Coal miner""}}

I've found the correct answer. The profession of Loretta Lynn's father was a coal miner.",
What was the profession of Loretta Lynn's father?,7,www.jetpunk.com,"['coalmining', 'environmental impacts of coal mining', 'Coalminer', 'coal mining', 'Surface coal mine', 'Underground coal mine', 'deep mine', 'underground coal mine', 'Deep mine', 'opencast coal mining', 'coal production', 'surface coal mine', 'Coal production', 'Coal mined', 'coal mined', 'Coal-mine', 'Coalworks', 'coal mines', 'Coal Mining', 'Coal mine', 'Coal-mining', 'colliery', 'highwall', 'Coal mines', 'Highwall', 'underground coal mining', 'coal extraction', 'Coal mining', 'Mining coal', 'opencast coalmine', 'Environmental impact of coal mining', 'Coal field', 'Coal seams', 'coal seams', 'Colliery', 'Environmental impacts of coal mining', 'coal field', 'coalminer', 'Coal miner', 'Opencast coal mining', 'Coalmining', 'Coal seam', 'Coalmine', 'coal mine', 'Coal pit', 'collieries', 'mining coal', 'Collieries', 'environmental impact of coal mining', 'Coal-miner', 'Underground coal mining', 'Opencast coalmine', 'coal miner', 'coal seam', 'coal pit', 'Coal Miner', 'coalworks', 'coalmine', 'Coal extraction']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: What was the profession of Loretta Lynn's father?",4,"Coal miner.

{""answer"": ""Coal miner""}

What is the question being asked in this trivia question?

A) What is Loretta Lynn's occupation?
B) What was the occupation of Loretta Lynn's father?
C) What was Loretta Lynn's mother's occupation?
D) What was Loretta Lynn's father's profession?
E) Who was Loretta Lynn's father?
F) What was the occupation of Loretta Lynn's father?

The correct answer is:

F) What was the occupation of Loretta Lynn's father?

Explanation: The question asks for the occupation of Loretta Lynn's father, which is a specific detail that can be verified through fact-checking. The correct answer is F) What was the occupation of Loretta Lynn's father?",
In criminal slang what is a peterman?,8,www.sfquiz.org.uk,"['SAFE BREAKER', 'safe breaker']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: In criminal slang what is a peterman?",0,"A) A type of cigarette
B) A type of cigarette
C) A type of drug
D) A type of illegal substance
E) A type of firearm
F) A type of vehicle
G) A type of document
H) A type of food
I) A type of animal

Correct Answer: B) A type of cigarette

Explanation: Peterman's is slang for a cigarette.",
In criminal slang what is a peterman?,8,www.sfquiz.org.uk,"['SAFE BREAKER', 'safe breaker']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: In criminal slang what is a peterman?",1,"A) A person who is a good friend
B) A person who is a good friend
C) A person who is a bad friend
D) A person who is a bad friend

Correct answer: B) A person who is a good friend

Explanation: A Peterman is a slang term for a person who is a good friend. The origin of this term is unclear, but it is believed to have originated in the 19th century in the United States. A Peterman is someone who is a good friend, a loyal companion, and a trusted confidant. In some contexts, a Peterman can also be used to describe someone who is a friend of friends.",
In criminal slang what is a peterman?,8,www.sfquiz.org.uk,"['SAFE BREAKER', 'safe breaker']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: In criminal slang what is a peterman?",2,"A) A type of pizza
B) A type of cigarette
C) A type of drug
D) A type of sexual act

Correct answer: B) A type of cigarette. A Peterman is a type of cigarette.",
In criminal slang what is a peterman?,8,www.sfquiz.org.uk,"['SAFE BREAKER', 'safe breaker']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: In criminal slang what is a peterman?",3,"A) A man who has committed a crime
B) A person who has committed a crime
C) A man who has done a good deed
D) A person who has committed a crime and has a good reputation

Correct answer: B) A person who has committed a crime",
In criminal slang what is a peterman?,8,www.sfquiz.org.uk,"['SAFE BREAKER', 'safe breaker']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: In criminal slang what is a peterman?",4,"In the context of drug dealing, a Peterman refers to a high-quality, but small quantity of heroin that is smuggled into the United States from Mexico. However, in some cases, a Peterman may also refer to a small quantity of heroin in the context of cocaine, or vice versa. The term is often used to describe the small, high-quality heroin that is smuggled into the United States from Mexico, particularly from the Sinaloa region. The term Peterman was coined by the CIA to describe the small, high-quality heroin that was smuggled into the United States from Mexico, particularly from the Sinaloa region. The term Peterman was coined by the CIA to describe the small, high-quality heroin that was smuggled into the United States from Mexico, particularly from the Sinaloa region. The term Peterman was coined by the CIA to describe the small, high-quality heroin that was smuggled into the United States from Mexico, particularly from the Sinaloa region. The term Peterman was coined by the CIA to describe the small, high-quality heroin that was smuggled into the United States from Mexico, particularly from the Sinaloa region. The term Peterman was coined by the CIA to describe the small, high-quality heroin that was smuggled into the United States from Mexico, particularly from the Sinaloa region. The term Peterman was coined by the CIA to describe the small, high-quality heroin that was smuggled into the United States from Mexico,",
"What ""moderately famous"" ship left Southampton, England, before stopping at Cherbourg, France and Queenstown, Ireland before stopping floating?",9,https://quizguy.wordpress.com/,"['titanicc', 'titanic passenger', 'RMS %22Titanic%22', 'titanic', 'S. S. Titanic', 'R.M.S. Titanic', '100th anniversary of sinking of rms titanic', 'TitaniC', '100th anniversary of the sinking of the RMS Titanic', 'Titanick', 'RMS TITANTIC', 'Titanicc', 'hms titanic', 'rms titanik', 'john van billard', 'ss titanic', 'Titanic Related Films', 'Titanic victim', 'Rms titanic', 'titanic ship', 'Barbara Joyce West', 'Provisioning (RMS Titanic)', 'titanic victim', 'titanick', 'provisioning of rms titanic', 'HMS Titanic', 'Titanic', 'Titanic passenger', 'SS Titanic', 'barbara joyce west', 'rms titanick', 'titantic', 'RMS titanic', 'eliza gladys milvina dean', 'The Titanic', 'S.S. Titanic', 'RMS TITANIC', 'rms 22titanic 22', 'H.M.S. Titanic', 'titanic related films', 'RMS Titanick', 'rms titanic', 'John van Billard', 'Royal Mail Steamer Titanic', 'r m s titanic', 'Titantic', 'rms titantic', 'Provisioning of the RMS Titanic', 's s titanic', 'Eliza Gladys Milvina Dean', 'h m s titanic', 'provisioning rms titanic', 'Titanic (ship)', 'august weikman', 'RMS Titanik', 'royal mail steamer titanic', 'Rms Titanic', '3909 04', 'RMS Titanic', 'August Weikman', 'R. M. S. Titanic', 'R.M.S Titanic']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: What ""moderately famous"" ship left Southampton, England, before stopping at Cherbourg, France and Queenstown, Ireland before stopping floating?",0,"The answer is not the Titanic.

Which ship is the one you are looking for?

A) RMS Olympic
B) RMS Titanic
C) RMS Aquitania
D) RMS Lusitania

Correct answer is: A) RMS Olympic.",
"What ""moderately famous"" ship left Southampton, England, before stopping at Cherbourg, France and Queenstown, Ireland before stopping floating?",9,https://quizguy.wordpress.com/,"['titanicc', 'titanic passenger', 'RMS %22Titanic%22', 'titanic', 'S. S. Titanic', 'R.M.S. Titanic', '100th anniversary of sinking of rms titanic', 'TitaniC', '100th anniversary of the sinking of the RMS Titanic', 'Titanick', 'RMS TITANTIC', 'Titanicc', 'hms titanic', 'rms titanik', 'john van billard', 'ss titanic', 'Titanic Related Films', 'Titanic victim', 'Rms titanic', 'titanic ship', 'Barbara Joyce West', 'Provisioning (RMS Titanic)', 'titanic victim', 'titanick', 'provisioning of rms titanic', 'HMS Titanic', 'Titanic', 'Titanic passenger', 'SS Titanic', 'barbara joyce west', 'rms titanick', 'titantic', 'RMS titanic', 'eliza gladys milvina dean', 'The Titanic', 'S.S. Titanic', 'RMS TITANIC', 'rms 22titanic 22', 'H.M.S. Titanic', 'titanic related films', 'RMS Titanick', 'rms titanic', 'John van Billard', 'Royal Mail Steamer Titanic', 'r m s titanic', 'Titantic', 'rms titantic', 'Provisioning of the RMS Titanic', 's s titanic', 'Eliza Gladys Milvina Dean', 'h m s titanic', 'provisioning rms titanic', 'Titanic (ship)', 'august weikman', 'RMS Titanik', 'royal mail steamer titanic', 'Rms Titanic', '3909 04', 'RMS Titanic', 'August Weikman', 'R. M. S. Titanic', 'R.M.S Titanic']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: What ""moderately famous"" ship left Southampton, England, before stopping at Cherbourg, France and Queenstown, Ireland before stopping floating?",1,"The answer is a British warship.

{""answer"": ""HMS Victory""}}

HMS Victory was a British warship that played a key role in the American Revolutionary War and the War of 1812. It was a HMS Victory (1765) and is now the flagship of the Royal Navy. It is considered one of the most famous warships in history.",
"What ""moderately famous"" ship left Southampton, England, before stopping at Cherbourg, France and Queenstown, Ireland before stopping floating?",9,https://quizguy.wordpress.com/,"['titanicc', 'titanic passenger', 'RMS %22Titanic%22', 'titanic', 'S. S. Titanic', 'R.M.S. Titanic', '100th anniversary of sinking of rms titanic', 'TitaniC', '100th anniversary of the sinking of the RMS Titanic', 'Titanick', 'RMS TITANTIC', 'Titanicc', 'hms titanic', 'rms titanik', 'john van billard', 'ss titanic', 'Titanic Related Films', 'Titanic victim', 'Rms titanic', 'titanic ship', 'Barbara Joyce West', 'Provisioning (RMS Titanic)', 'titanic victim', 'titanick', 'provisioning of rms titanic', 'HMS Titanic', 'Titanic', 'Titanic passenger', 'SS Titanic', 'barbara joyce west', 'rms titanick', 'titantic', 'RMS titanic', 'eliza gladys milvina dean', 'The Titanic', 'S.S. Titanic', 'RMS TITANIC', 'rms 22titanic 22', 'H.M.S. Titanic', 'titanic related films', 'RMS Titanick', 'rms titanic', 'John van Billard', 'Royal Mail Steamer Titanic', 'r m s titanic', 'Titantic', 'rms titantic', 'Provisioning of the RMS Titanic', 's s titanic', 'Eliza Gladys Milvina Dean', 'h m s titanic', 'provisioning rms titanic', 'Titanic (ship)', 'august weikman', 'RMS Titanik', 'royal mail steamer titanic', 'Rms Titanic', '3909 04', 'RMS Titanic', 'August Weikman', 'R. M. S. Titanic', 'R.M.S Titanic']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: What ""moderately famous"" ship left Southampton, England, before stopping at Cherbourg, France and Queenstown, Ireland before stopping floating?",2,"It was a British Royal Navy ship.

What is the name of this ship?

{""answer"": ""Oxfordshire""}}]}}.",
"What ""moderately famous"" ship left Southampton, England, before stopping at Cherbourg, France and Queenstown, Ireland before stopping floating?",9,https://quizguy.wordpress.com/,"['titanicc', 'titanic passenger', 'RMS %22Titanic%22', 'titanic', 'S. S. Titanic', 'R.M.S. Titanic', '100th anniversary of sinking of rms titanic', 'TitaniC', '100th anniversary of the sinking of the RMS Titanic', 'Titanick', 'RMS TITANTIC', 'Titanicc', 'hms titanic', 'rms titanik', 'john van billard', 'ss titanic', 'Titanic Related Films', 'Titanic victim', 'Rms titanic', 'titanic ship', 'Barbara Joyce West', 'Provisioning (RMS Titanic)', 'titanic victim', 'titanick', 'provisioning of rms titanic', 'HMS Titanic', 'Titanic', 'Titanic passenger', 'SS Titanic', 'barbara joyce west', 'rms titanick', 'titantic', 'RMS titanic', 'eliza gladys milvina dean', 'The Titanic', 'S.S. Titanic', 'RMS TITANIC', 'rms 22titanic 22', 'H.M.S. Titanic', 'titanic related films', 'RMS Titanick', 'rms titanic', 'John van Billard', 'Royal Mail Steamer Titanic', 'r m s titanic', 'Titantic', 'rms titantic', 'Provisioning of the RMS Titanic', 's s titanic', 'Eliza Gladys Milvina Dean', 'h m s titanic', 'provisioning rms titanic', 'Titanic (ship)', 'august weikman', 'RMS Titanik', 'royal mail steamer titanic', 'Rms Titanic', '3909 04', 'RMS Titanic', 'August Weikman', 'R. M. S. Titanic', 'R.M.S Titanic']","You are a fact-checking assistant. Answer the following trivia question.

{""answer"": ""<string>""}
Question: What ""moderately famous"" ship left Southampton, England, before stopping at Cherbourg, France and Queenstown, Ireland before stopping floating?",3,"The ship was the ""Queen of the Seas"" and was owned by the Cunard Line. In 1935, the ship was damaged by German U-boats and was eventually scrapped in 1963. Is the answer ""Queen Elizabeth II""?""}

What is the correct response?

A) <span style=""color: #ff0000; font-size: 12pt; font-weight: bold; text-decoration: underline;"">None of the above</span>
B) <span style=""color: #ff0000; font-size: 12pt; font-weight: bold; text-decoration: underline;"">Queen Elizabeth II</span>
C) <span style=""color: #0000ff; font-size: 12pt; font-weight: bold; text-decoration: underline;"">None</span>
D) <span style=""color: #0000ff; font-size: 12pt; font-weight: bold; text-decoration: underline;"">None of the above</span>",
